FECHA,CODIGO_EMPRESA,CEDULA_ANONIMIZADA,UBICACION_ANONIMIZADA,CODIGO_LOCALIDAD,ID_ESTADO_CIVIL,ID_GENERO,FECHA_NACIMIENTO,EDAD,FECHA_INGRESO,FECHA_INICIO_CONTRATO,ID_CARGO,TIPO_CARGO,NIVEL_CARGO,CATEGORIA_CARGO,TIPO_AREA,ID_CENTRO_COSTO,TIPO_NOMINA,SUBSIDIO_TRANSPORTE,COMPENSACION_VARIABLE,PORCENT_COMP_VARIABLE,SALARIO,TOTAL_SALARIO,INDICADOR_VARIACION_SALARIO,VARIACION_SALARIO,SENAL_SINDICALIZADO,FECHA_FIN_CONTRATO,CAUSA_NOMBRE,TIPO_RETIRO,NUM_DIAS_LABORADOS,NUM_DIAS_CONTRATADOS,RETIRO
2018-05-31,21,1930,6,1503,UNION_LIBRE,M,1977-02-11,44,2018-01-19,2018-01-19,84424,OPERATIVO,6,9,OPERATIVO,210144,TERMINO_FIJO,1,0,0,1051300,1051300,0,0,0,2018-06-01,RENUNCIA,NO_DESEADO,133,133,1
2018-05-31,21,1988,10,1521,CASADO,M,1976-01-11,45,2012-10-16,2012-10-16,84225,OPERATIVO,4,14,COMERCIAL,320310,TERMINO_INDEFINIDO,1,771040,20,3084160,3855200,1,75600,0,2018-06-01,RENUNCIA,DESEADO,2054,2054,1
2018-05-31,21,81,5,1502,SOLTERO,M,1986-11-12,34,2014-08-11,2014-08-11,84313,ESTRATEGICO,3,16,ADMINISTRATIVO,110110,TERMINO_INDEFINIDO,1,0,0,7344000,7344000,1,144000,0,2018-06-01,RENUNCIA,NO_DESEADO,1390,1390,1
2018-05-31,21,111,7,1504,SOLTERO,M,1988-07-25,33,2018-01-16,2018-01-16,83799,OPERATIVO,6,9,ADMINISTRATIVO,220144,TERMINO_FIJO,1,0,0,1051300,1051300,0,0,0,2018-06-01,RENUNCIA,NO_DESEADO,136,136,1
2018-05-31,21,142,5,1502,SOLTERO,F,1990-07-12,31,2016-09-01,2016-09-01,84056,ESTRATEGICO,4,15,ADMINISTRATIVO,110128,TERMINO_INDEFINIDO,1,0,0,5033700,5033700,1,98700,0,2018-06-01,RENUNCIA,NO_DESEADO,638,638,1
2018-05-31,21,174,5,1502,SOLTERO,F,1991-06-06,30,2015-01-19,2015-01-19,84058,ESTRATEGICO,3,16,ADMINISTRATIVO,110110,TERMINO_INDEFINIDO,1,0,0,5202000,5202000,1,102000,0,2018-06-01,RENUNCIA,NO_DESEADO,1229,1229,1
2018-05-31,21,552,5,1502,SOLTERO,F,1991-11-06,29,2016-03-02,2016-03-02,84110,OPERATIVO,5,13,ADMINISTRATIVO,110128,TERMINO_INDEFINIDO,1,0,0,2544700,2544700,1,49900,0,2018-06-01,RENUNCIA,NO_DESEADO,821,821,1
2018-05-31,21,936,7,1504,SOLTERO,F,1993-11-03,27,2017-09-05,2017-09-05,83813,OPERATIVO,6,9,ADMINISTRATIVO,110205,TERMINO_FIJO,1,0,0,1232000,1232000,1,56900,0,2018-06-01,RENUNCIA,DESEADO,269,269,1
2018-05-31,21,954,5,1502,CASADO,F,1992-01-27,29,2017-08-01,2017-08-01,84119,OPERATIVO,5,13,ADMINISTRATIVO,310125,TERMINO_INDEFINIDO,1,0,0,2397000,2397000,1,47000,0,2018-06-01,RENUNCIA,NO_DESEADO,304,304,1
2018-06-30,21,1132,9,1520,CASADO,M,1956-04-14,65,1991-08-26,1991-08-26,84158,OPERATIVO,6,9,ADMINISTRATIVO,220140,TERMINO_INDEFINIDO,1,0,0,1377983,1377983,0,0,1,2018-07-01,PENSIONADO,NO_APLICA,9806,9806,1
2018-06-30,21,1138,9,1520,CASADO,M,1956-04-17,65,1980-04-01,1980-04-01,84163,ESTRATEGICO,4,14,ADMINISTRATIVO,110120,TERMINO_INDEFINIDO,1,0,0,4140300,4140300,1,81200,0,2018-07-01,PENSIONADO,NO_APLICA,13970,13970,1
2018-06-30,21,1488,5,1502,CASADO,F,1982-08-18,39,2012-05-02,2012-05-02,83932,ESTRATEGICO,2,18,ADMINISTRATIVO,110110,INTEGRAL,1,0,0,18972000,18972000,1,372000,0,2018-07-01,RENUNCIA,DESEADO,2251,2251,1
2018-06-30,21,202,6,1503,SOLTERO,M,1992-02-15,29,2018-05-16,2018-05-16,83799,OPERATIVO,6,9,ADMINISTRATIVO,210144,TERMINO_FIJO,1,0,0,1051300,1051300,0,0,0,2018-07-01,DESPIDO,DESEADO,46,46,1
2018-06-30,21,291,5,1502,SOLTERO,F,1986-07-10,35,2017-09-06,2017-09-06,84439,ESTRATEGICO,2,18,ADMINISTRATIVO,310118,INTEGRAL,1,0,0,15300000,15300000,1,300000,0,2018-07-01,RENUNCIA,NO_DESEADO,298,298,1
2018-06-30,21,299,5,1502,SOLTERO,F,1988-10-20,33,2014-12-01,2014-12-01,84080,ESTRATEGICO,3,16,ADMINISTRATIVO,110291,TERMINO_INDEFINIDO,1,0,0,6188200,6188200,1,121300,0,2018-07-01,RENUNCIA,NO_DESEADO,1308,1308,1
2018-06-30,21,307,5,1502,SOLTERO,F,1990-12-24,30,2015-03-02,2015-03-02,84391,ESTRATEGICO,4,15,ADMINISTRATIVO,110117,TERMINO_INDEFINIDO,1,0,0,5103400,5103400,1,100100,0,2018-07-01,RENUNCIA,NO_DESEADO,1217,1217,1
2018-06-30,21,587,7,1504,SOLTERO,M,1994-11-06,26,2017-11-17,2017-11-17,83799,OPERATIVO,6,9,ADMINISTRATIVO,220144,TERMINO_FIJO,1,0,0,1051300,1051300,1,48500,0,2018-07-01,RENUNCIA,NO_DESEADO,226,226,1
2018-07-31,21,918,7,1504,SOLTERO,M,1994-09-22,27,2016-04-18,2016-04-18,84135,OPERATIVO,5,12,ADMINISTRATIVO,110120,TERMINO_INDEFINIDO,1,0,0,2624000,2624000,1,674000,0,2018-07-01,RENUNCIA,DESEADO,804,804,1
2018-07-31,21,662,2,1500,UNION_LIBRE,M,1990-10-02,31,2018-07-03,2018-07-03,83834,OPERATIVO,5,11,ADMINISTRATIVO,250168,TERMINO_FIJO,1,0,0,1754400,1754400,0,0,0,2018-07-03,RENUNCIA,NO_DESEADO,0,0,1
2018-07-31,21,1656,6,1503,UNION_LIBRE,M,1985-01-30,36,2018-01-16,2018-01-16,84424,OPERATIVO,6,9,ADMINISTRATIVO,210144,TERMINO_FIJO,1,0,0,1051300,1051300,0,0,0,2018-08-01,RENUNCIA,NO_DESEADO,197,197,1
2018-08-31,21,1444,7,0,CASADO,F,1981-02-03,40,2014-10-06,2014-10-06,0,OPERATIVO,5,12,COMERCIAL,320313,TERMINO_INDEFINIDO,0,0,0,1501380,1501380,1,-951820,0,2018-08-01,RENUNCIA,NO_DESEADO,1395,1395,1
2018-08-31,21,189,6,0,UNION_LIBRE,M,1987-10-26,34,2018-04-06,2018-04-06,0,OPERATIVO,6,9,ADMINISTRATIVO,210144,TERMINO_FIJO,0,0,0,1051300,1051300,0,0,0,2018-08-01,DESPIDO,DESEADO,117,117,1
2018-07-31,21,732,7,1504,CASADO,F,1988-12-21,32,2016-11-18,2016-11-18,83799,OPERATIVO,6,9,ADMINISTRATIVO,220144,TERMINO_FIJO,1,0,0,1051300,1051300,1,48500,0,2018-08-01,RENUNCIA,DESEADO,621,621,1
2018-08-31,21,1139,9,0,CASADO,M,1956-08-14,65,1977-07-04,1977-07-04,0,OPERATIVO,5,11,ADMINISTRATIVO,220168,TERMINO_INDEFINIDO,0,0,0,1654081,1654081,0,0,0,2018-09-01,PENSIONADO,NO_APLICA,15034,15034,1
2018-08-31,21,1233,9,0,CASADO,M,1955-12-07,65,1986-10-23,1986-10-23,0,OPERATIVO,5,13,ADMINISTRATIVO,220140,TERMINO_INDEFINIDO,0,0,0,2311100,2311100,1,106700,0,2018-09-01,PENSIONADO,NO_APLICA,11636,11636,1
2018-08-31,21,1459,19,0,NO_DEFINIDO,F,1979-07-17,42,2015-02-12,2015-02-12,0,OPERATIVO,6,9,ADMINISTRATIVO,210246,TERMINO_INDEFINIDO,0,0,0,1051300,1051300,1,48500,0,2018-09-01,DESPIDO,DESEADO,1297,1297,1
2018-08-31,21,1469,5,0,NO_DEFINIDO,F,1983-11-03,38,2017-03-16,2017-03-16,0,ESTRATEGICO,3,17,ADMINISTRATIVO,310129,INTEGRAL,0,0,0,10271200,10271200,1,201400,0,2018-09-01,RENUNCIA,NO_DESEADO,534,534,1
2018-08-31,21,1550,7,0,SOLTERO,F,1985-09-07,36,2018-07-03,2018-07-03,0,OPERATIVO,4,15,ADMINISTRATIVO,110290,TERMINO_INDEFINIDO,0,0,0,5140800,5140800,0,0,0,2018-09-01,RENUNCIA,NO_DESEADO,60,60,1
2018-08-31,21,1835,7,0,UNION_LIBRE,M,1984-01-22,37,2018-06-01,2018-06-01,0,OPERATIVO,5,11,ADMINISTRATIVO,110116,TERMINO_INDEFINIDO,0,0,0,1819000,1819000,0,0,0,2018-09-01,RENUNCIA,DESEADO,92,92,1
2018-08-31,21,1910,5,0,SOLTERO,M,1985-07-19,36,2012-03-15,2012-03-15,0,ESTRATEGICO,2,19,ADMINISTRATIVO,310129,INTEGRAL,0,0,0,19438650,19438650,1,2113650,0,2018-09-01,RENUNCIA,NO_APLICA,2361,2361,1
2018-08-31,21,317,5,0,SOLTERO,M,1993-11-06,27,2017-08-16,2017-08-16,0,OPERATIVO,5,13,ADMINISTRATIVO,110110,TERMINO_INDEFINIDO,0,0,0,2652000,2652000,1,52000,0,2018-09-01,RENUNCIA,NO_DESEADO,381,381,1
2018-08-31,21,384,6,0,CASADO,M,1989-05-24,32,2018-04-16,2018-04-16,0,OPERATIVO,6,9,ADMINISTRATIVO,210144,TERMINO_FIJO,0,0,0,1051300,1051300,0,0,0,2018-09-01,DESPIDO,DESEADO,138,138,1
2018-08-31,21,484,7,0,SOLTERO,F,1998-01-26,23,2017-10-03,2017-10-03,0,OPERATIVO,6,9,ADMINISTRATIVO,220144,TERMINO_FIJO,0,0,0,1051300,1051300,1,48500,0,2018-09-01,RENUNCIA,NO_DESEADO,333,333,1
2018-08-31,21,735,5,0,SOLTERO,F,1988-12-30,32,2015-03-25,2015-03-25,0,ESTRATEGICO,4,15,ADMINISTRATIVO,310111,TERMINO_INDEFINIDO,0,0,0,5916000,5916000,1,116000,0,2018-09-01,RENUNCIA,DESEADO,1256,1256,1
2018-08-31,21,805,5,0,SOLTERO,F,1988-11-29,32,2014-09-16,2014-09-16,0,ESTRATEGICO,4,14,ADMINISTRATIVO,110128,TERMINO_INDEFINIDO,0,0,0,4873100,4873100,1,95600,0,2018-09-01,RENUNCIA,NO_DESEADO,1446,1446,1
2018-09-30,21,1480,7,1504,SOLTERO,F,1985-08-15,36,2012-11-19,2012-11-19,83894,ESTRATEGICO,3,16,ADMINISTRATIVO,110120,TERMINO_INDEFINIDO,1,0,0,6216100,6216100,1,121900,0,2018-10-01,RENUNCIA,DESEADO,2142,2142,1
2018-09-30,21,1615,2,1500,CASADO,M,1981-09-27,40,2011-06-17,2011-06-17,83823,ESTRATEGICO,4,14,ADMINISTRATIVO,320366,TERMINO_INDEFINIDO,1,0,0,2709700,2709700,1,53100,0,2018-10-01,RENUNCIA,NO_DESEADO,2663,2663,1
2018-09-30,21,872,9,1520,CASADO,M,1989-06-03,32,2014-05-16,2014-05-16,84325,OPERATIVO,5,12,COMERCIAL,320157,TERMINO_INDEFINIDO,1,541460,20,2165840,2707300,1,53050,0,2018-10-05,RENUNCIA,DESEADO,1603,1603,1
2018-09-30,21,1959,10,1521,SOLTERO,M,1975-07-20,46,2014-04-22,2014-04-22,84152,ESTRATEGICO,4,14,ADMINISTRATIVO,320330,TERMINO_INDEFINIDO,1,0,0,2930000,2930000,1,57500,0,2018-10-08,RENUNCIA,NO_DESEADO,1630,1630,1
2018-09-30,21,797,5,1522,SOLTERO,F,1985-12-09,35,2017-05-17,2017-05-17,84307,ESTRATEGICO,3,17,ADMINISTRATIVO,310130,INTEGRAL,1,0,0,10281600,10281600,1,201600,0,2018-10-08,DESPIDO,DESEADO,509,509,1
2018-09-30,21,1483,7,1504,SOLTERO,F,1983-07-20,38,2018-08-16,2018-08-16,84119,OPERATIVO,5,13,ADMINISTRATIVO,310125,TERMINO_INDEFINIDO,1,0,0,2677500,2677500,0,0,0,2018-10-11,FIN_PERIODO_PRUEBA,DESEADO,56,56,1
2018-09-30,21,1518,5,1502,CASADO,F,1983-12-31,37,2017-01-05,2017-01-05,83944,ESTRATEGICO,3,16,ADMINISTRATIVO,110146,INTEGRAL,1,0,0,11245500,11245500,1,220500,0,2018-10-16,RENUNCIA,NO_DESEADO,649,649,1
2018-09-30,21,370,7,1504,SOLTERO,M,1995-12-21,25,2015-07-06,2015-07-06,83799,OPERATIVO,6,9,ADMINISTRATIVO,220144,TERMINO_FIJO,1,0,0,1051300,1051300,1,48500,0,2018-10-16,RENUNCIA,NO_DESEADO,1198,1198,1
2018-09-30,21,1666,19,1511,CASADO,M,1979-05-01,42,2016-11-23,2016-11-23,83893,OPERATIVO,5,12,ADMINISTRATIVO,210145,TERMINO_INDEFINIDO,1,0,0,2350300,2350300,1,108500,0,2018-10-17,RENUNCIA,DESEADO,693,693,1
2018-09-30,21,1609,7,1504,SOLTERO,M,1981-08-29,40,2011-10-18,2011-10-18,83943,ESTRATEGICO,4,15,ADMINISTRATIVO,110213,TERMINO_INDEFINIDO,1,0,0,5204500,5204500,1,204500,0,2018-10-23,RENUNCIA,DESEADO,2562,2562,1
2018-09-30,21,120,7,1504,SOLTERO,M,1993-02-04,28,2016-12-16,2016-12-16,84319,OPERATIVO,5,11,ADMINISTRATIVO,110194,TERMINO_FIJO,1,0,0,2120600,2120600,1,230600,0,2018-10-24,DESPIDO,DESEADO,677,677,1
2018-09-30,21,1906,7,1504,SOLTERO,M,1985-08-25,36,2014-03-03,2014-03-03,83806,OPERATIVO,6,10,ADMINISTRATIVO,220144,TERMINO_FIJO,1,0,0,1619600,1619600,1,74800,0,2018-10-26,RENUNCIA,DESEADO,1698,1698,1
2018-09-30,21,979,2,1500,CASADO,M,1986-09-04,35,2012-07-17,2012-07-17,83834,OPERATIVO,5,11,ADMINISTRATIVO,250168,TERMINO_INDEFINIDO,1,0,0,1754400,1754400,1,81000,0,2018-10-26,RENUNCIA,NO_DESEADO,2292,2292,1
2018-09-30,21,234,7,1504,SOLTERO,M,1993-11-12,27,2018-03-21,2018-03-21,84453,OPERATIVO,5,13,ADMINISTRATIVO,110190,TERMINO_INDEFINIDO,1,0,0,2356200,2356200,0,0,0,2018-10-29,RENUNCIA,DESEADO,222,222,1
2018-09-30,21,588,7,1504,CASADO,F,1994-11-18,26,2014-07-21,2014-07-21,84065,OPERATIVO,5,13,ADMINISTRATIVO,110124,TERMINO_INDEFINIDO,1,0,0,2300000,2300000,1,258800,0,2018-10-29,RENUNCIA,DESEADO,1561,1561,1
2018-09-30,21,1470,7,1504,SOLTERO,F,1980-10-24,41,2016-02-22,2016-02-22,83925,OPERATIVO,6,9,ADMINISTRATIVO,310110,TERMINO_INDEFINIDO,1,0,0,1156700,1156700,1,22700,0,2018-10-30,DESPIDO,DESEADO,981,981,1
2018-10-31,21,1879,19,1511,SOLTERO,M,1982-10-01,39,2016-12-21,2016-12-21,83799,OPERATIVO,6,9,ADMINISTRATIVO,210246,TERMINO_INDEFINIDO,1,0,0,1051300,1051300,1,48500,0,2018-11-14,DESPIDO,DESEADO,693,693,1
2018-10-31,21,103,6,1503,UNION_LIBRE,M,1997-08-01,24,2018-03-12,2018-03-12,84424,OPERATIVO,6,9,ADMINISTRATIVO,210144,TERMINO_FIJO,1,0,0,1051300,1051300,0,0,0,2018-11-14,DESPIDO,DESEADO,247,247,1
2018-10-31,21,1141,9,1520,CASADO,M,1956-06-19,65,1981-11-02,1981-11-02,84164,OPERATIVO,5,11,ADMINISTRATIVO,110131,TERMINO_INDEFINIDO,1,0,0,2018100,2018100,1,39600,0,2018-11-15,PENSIONADO,NO_APLICA,13527,13527,1
2018-10-31,21,1079,5,1502,SOLTERO,F,1991-11-24,29,2016-12-12,2016-12-12,84130,ESTRATEGICO,4,14,ADMINISTRATIVO,110108,TERMINO_INDEFINIDO,1,0,0,3748500,3748500,1,73500,0,2018-11-15,RENUNCIA,NO_DESEADO,703,703,1
2018-10-31,21,253,7,1504,SOLTERO,M,1989-09-22,32,2018-04-03,2018-04-03,84390,OPERATIVO,5,13,ADMINISTRATIVO,110134,TERMINO_INDEFINIDO,1,0,0,3060000,3060000,0,0,0,2018-11-16,RENUNCIA,NO_DESEADO,227,227,1
2018-10-31,21,640,2,1500,SOLTERO,M,1994-05-07,27,2016-02-16,2017-11-29,84304,OPERATIVO,6,9,ADMINISTRATIVO,250140,TERMINO_INDEFINIDO,1,0,0,1064300,1064300,1,49100,0,2018-11-22,RENUNCIA,NO_DESEADO,1010,358,1
2018-10-31,21,430,7,1504,CASADO,M,1997-01-17,24,2017-07-04,2017-07-04,83799,OPERATIVO,6,9,ADMINISTRATIVO,220144,TERMINO_FIJO,1,0,0,1051300,1051300,1,48500,0,2018-11-24,RENUNCIA,NO_DESEADO,508,508,1
2018-10-31,21,555,6,1503,UNION_LIBRE,M,1992-05-16,29,2018-02-01,2018-02-01,84424,OPERATIVO,6,9,ADMINISTRATIVO,210144,TERMINO_FIJO,1,0,0,1051300,1051300,0,0,0,2018-11-28,DESPIDO,DESEADO,300,300,1
2018-10-31,21,1502,7,1504,SEPARADO,F,1984-09-28,37,2009-01-26,2009-01-26,84031,ESTRATEGICO,4,15,COMERCIAL,320346,TERMINO_INDEFINIDO,1,602640,10,5423760,6026400,1,118200,0,2018-11-29,RENUNCIA,DESEADO,3594,3594,1
2018-10-31,21,1445,5,1502,SOLTERO,F,1981-07-15,40,2009-02-02,2009-02-02,84421,ESTRATEGICO,4,15,COMERCIAL,320310,TERMINO_INDEFINIDO,1,1058600,20,4234400,5293000,1,103800,0,2018-11-30,RENUNCIA,DESEADO,3588,3588,1
2018-10-31,21,1832,7,1504,CASADO,M,1982-03-15,39,2018-04-02,2018-04-02,83927,ESTRATEGICO,4,15,ADMINISTRATIVO,110202,TERMINO_INDEFINIDO,1,0,0,5889000,5889000,0,0,0,2018-11-30,RENUNCIA,NO_DESEADO,242,242,1
2018-12-31,21,1092,9,1520,CASADO,M,1956-09-22,65,1989-11-24,1989-11-24,84153,OPERATIVO,5,11,ADMINISTRATIVO,220140,TERMINO_INDEFINIDO,1,0,0,1457861,1457861,1,67170,1,2018-12-01,RENUNCIA,NO_DESEADO,10599,10599,1
2018-11-30,21,1113,16,1529,VIUDO,M,1955-11-19,65,2017-07-04,2017-07-04,84152,ESTRATEGICO,4,14,ADMINISTRATIVO,320356,TERMINO_INDEFINIDO,1,0,0,2399000,2399000,1,299000,0,2018-12-01,PENSIONADO,NO_APLICA,515,515,1
2018-10-31,21,1464,5,1502,SOLTERO,F,1981-06-08,40,2017-03-21,2017-03-21,84405,ESTRATEGICO,3,17,ADMINISTRATIVO,310212,INTEGRAL,1,0,0,10271200,10271200,1,201400,0,2018-12-01,RENUNCIA,DESEADO,620,620,1
2018-11-30,21,1598,2,1500,CASADO,M,1974-06-17,47,2008-02-06,2008-02-06,83823,ESTRATEGICO,4,14,ADMINISTRATIVO,320330,TERMINO_INDEFINIDO,1,0,0,3448300,3448300,1,67600,0,2018-12-01,DESPIDO,DESEADO,3951,3951,1
2018-11-30,21,1679,2,1500,CASADO,M,1967-09-23,54,2015-01-02,2015-01-02,83979,ESTRATEGICO,4,14,ADMINISTRATIVO,150132,TERMINO_INDEFINIDO,1,0,0,3156800,3156800,1,145700,0,2018-12-01,DESPIDO,DESEADO,1429,1429,1
2018-11-30,21,1794,7,1504,UNION_LIBRE,M,1975-12-10,45,2018-07-16,2018-07-16,83799,OPERATIVO,6,9,ADMINISTRATIVO,220144,TERMINO_FIJO,1,0,0,1051300,1051300,0,0,0,2018-12-01,DESPIDO,DESEADO,138,138,1
2018-11-30,21,1833,2,1500,CASADO,M,1983-03-16,38,2017-10-05,2017-10-05,83912,ESTRATEGICO,4,15,COMERCIAL,320212,TERMINO_INDEFINIDO,1,0,0,6120000,6120000,1,120000,0,2018-12-01,DESPIDO,DESEADO,422,422,1
2018-11-30,21,88,7,1504,SOLTERO,F,1990-06-18,31,2018-11-01,2018-11-01,84065,OPERATIVO,5,13,ADMINISTRATIVO,110124,TERMINO_INDEFINIDO,1,0,0,2300000,2300000,0,0,0,2018-12-01,FIN_PERIODO_PRUEBA,DESEADO,30,30,1
2018-11-30,21,139,5,1502,SOLTERO,M,1988-12-06,32,2011-03-16,2011-03-16,84055,ESTRATEGICO,4,15,ADMINISTRATIVO,310205,TERMINO_INDEFINIDO,1,0,0,5098100,5098100,1,100000,0,2018-12-01,RENUNCIA,DESEADO,2817,2817,1
2018-11-30,21,330,7,1504,SOLTERO,M,1995-01-25,26,2017-10-02,2017-10-02,84114,OPERATIVO,5,13,ADMINISTRATIVO,110213,TERMINO_INDEFINIDO,1,0,0,2586600,2586600,1,101600,0,2018-12-01,RENUNCIA,NO_DESEADO,425,425,1
2018-11-30,21,556,5,1502,SOLTERO,F,1992-08-19,29,2017-02-06,2017-02-06,84077,ESTRATEGICO,4,14,ADMINISTRATIVO,110145,TERMINO_INDEFINIDO,1,0,0,3413000,3413000,1,473000,0,2018-12-01,RENUNCIA,NO_DESEADO,663,663,1
2018-11-30,21,771,7,1504,UNION_LIBRE,M,1998-04-15,23,2018-10-17,2018-10-17,83799,OPERATIVO,6,9,ADMINISTRATIVO,220144,TERMINO_FIJO,1,0,0,1051300,1051300,0,0,0,2018-12-01,DESPIDO,DESEADO,45,45,1
2018-12-31,21,1901,5,1502,SOLTERO,M,1984-09-24,37,2016-10-24,2016-10-24,84036,ESTRATEGICO,2,18,ADMINISTRATIVO,310129,INTEGRAL,1,0,0,16600500,16600500,1,325500,0,2019-01-01,RENUNCIA,NO_DESEADO,799,799,1
2018-12-31,21,1050,9,1520,UNION_LIBRE,F,1995-08-19,26,2018-10-02,2018-10-02,84240,OPERATIVO,7,7,ADMINISTRATIVO,110109,APRENDIZ,1,0,0,781242,781242,0,0,0,2019-01-02,FIN_CONTRATO,NO_APLICA,92,92,1
2018-12-31,21,1107,2,1500,SOLTERO,F,1998-11-20,22,2018-07-03,2018-07-03,84049,OPERATIVO,7,7,ADMINISTRATIVO,110109,APRENDIZ,1,0,0,781242,781242,0,0,0,2019-01-02,FIN_CONTRATO,NO_APLICA,183,183,1
2018-12-31,21,1968,8,1505,CASADO,M,1974-10-29,47,2018-12-11,2018-12-11,83971,OPERATIVO,5,11,ADMINISTRATIVO,110240,TERMINO_FIJO,1,0,0,1796400,1796400,0,0,0,2019-01-03,RENUNCIA,NO_DESEADO,23,23,1
2018-12-31,21,1087,2,1500,SOLTERO,F,2000-07-26,21,2018-11-16,2018-11-16,84049,OPERATIVO,7,7,ADMINISTRATIVO,110109,APRENDIZ,1,0,0,781242,781242,0,0,0,2019-01-03,FIN_CONTRATO,NO_APLICA,48,48,1
2018-12-31,21,1365,9,1520,SOLTERO,F,1983-10-28,38,2017-05-02,2017-05-02,84211,OPERATIVO,5,11,ADMINISTRATIVO,220176,TERMINO_FIJO,1,0,0,1987000,1987000,1,147000,0,2019-01-08,RENUNCIA,NO_DESEADO,616,616,1
2018-12-31,21,689,5,1502,SOLTERO,F,1994-09-26,27,2018-01-09,2018-01-09,84049,OPERATIVO,7,7,ADMINISTRATIVO,310111,APRENDIZ,1,0,0,1562484,1562484,0,0,0,2019-01-08,FIN_CONTRATO,NO_APLICA,364,364,1
2020-12-31,21,77,4,1504,SOLTERO,F,2000-07-05,21,2019-01-17,2019-01-17,84065,ADMINISTRATIVO,5,13,ADMINISTRATIVO,110124,TERMINO_INDEFINIDO,1,0,0,2440000,2440000,1,1658758,0,2019-01-09,FIN_CONTRATO,DESEADO,648,648,0
2018-12-31,21,343,5,1502,SOLTERO,M,1996-07-29,25,2018-01-10,2018-01-10,84049,OPERATIVO,7,7,ADMINISTRATIVO,310111,APRENDIZ,1,0,0,1562484,1562484,0,0,0,2019-01-09,FIN_CONTRATO,NO_APLICA,364,364,1
2018-12-31,21,1203,9,1520,CASADO,M,1968-08-01,53,1998-02-02,1998-02-02,84184,OPERATIVO,4,14,ADMINISTRATIVO,110205,TERMINO_INDEFINIDO,1,0,0,2795000,2795000,1,129000,0,2019-01-11,DESPIDO,DESEADO,7648,7648,1
2018-12-31,21,1894,7,1504,UNION_LIBRE,M,1985-11-27,35,2017-07-06,2017-07-06,83799,OPERATIVO,6,9,ADMINISTRATIVO,220144,TERMINO_FIJO,1,0,0,1051300,1051300,1,48500,0,2019-01-14,RENUNCIA,NO_DESEADO,557,557,1
2020-12-31,21,1021,2,1500,SOLTERO,M,1994-11-03,26,2019-02-01,2019-02-01,84015,ADMINISTRATIVO,6,10,ADMINISTRATIVO,250132,TERMINO_INDEFINIDO,1,0,0,1350000,1350000,1,-212484,0,2019-01-15,FIN_CONTRATO,DESEADO,633,633,0
2018-12-31,21,1454,6,1503,SEPARADO,F,1982-06-19,39,2018-01-19,2018-01-19,84424,OPERATIVO,6,9,ADMINISTRATIVO,210144,TERMINO_FIJO,1,0,0,1051300,1051300,0,0,0,2019-01-16,RENUNCIA,NO_DESEADO,362,362,1
2018-12-31,21,822,9,1520,SOLTERO,F,1995-02-07,26,2018-07-17,2018-07-17,84240,OPERATIVO,7,7,ADMINISTRATIVO,220157,APRENDIZ,1,0,0,1562484,1562484,0,0,0,2019-01-16,FIN_CONTRATO,NO_APLICA,183,183,1
2018-12-31,21,993,6,1503,SOLTERO,F,1993-12-22,27,2018-11-20,2018-11-20,84498,ADMINISTRATIVO,5,11,ADMINISTRATIVO,320402,TERMINO_INDEFINIDO,1,0.2,620000,2480000,2480000.2,1,-619999.8,0,2019-01-17,RENUNCIA,NO_DESEADO,58,58,1
2018-12-31,21,256,7,1504,SOLTERO,F,1990-01-24,31,2017-11-02,2017-11-02,84124,ESTRATEGICO,4,14,ADMINISTRATIVO,110204,TERMINO_INDEFINIDO,1,0,0,3320100,3320100,1,65100,0,2019-01-23,RENUNCIA,DESEADO,447,447,1
2018-12-31,21,1298,6,1503,SOLTERO,F,1985-11-07,35,2018-09-05,2018-09-05,84498,ADMINISTRATIVO,5,11,ADMINISTRATIVO,320402,TERMINO_INDEFINIDO,1,0.2,1100000,4400000,4400000.2,1,-1099999.8,0,2019-01-24,RENUNCIA,DESEADO,141,141,1
2018-12-31,21,217,6,1503,UNION_LIBRE,F,1992-02-26,29,2018-09-24,2018-09-24,84498,ADMINISTRATIVO,5,11,ADMINISTRATIVO,320402,TERMINO_INDEFINIDO,1,0.2,1100000,4400000,4400000.2,1,-1099999.8,0,2019-01-24,RENUNCIA,DESEADO,122,122,1
2018-12-31,21,887,9,1520,SOLTERO,F,1988-05-04,33,2016-01-12,2016-01-12,84242,OPERATIVO,5,11,ADMINISTRATIVO,110109,TERMINO_INDEFINIDO,1,0,0,1735000,1735000,1,34000,0,2019-01-25,DESPIDO,DESEADO,1109,1109,1
2018-12-31,21,1966,2,1500,CASADO,M,1959-04-18,62,1987-01-08,1987-01-08,83836,OPERATIVO,5,11,ADMINISTRATIVO,250136,TERMINO_INDEFINIDO,1,0,0,1865300,1865300,1,86100,0,2019-01-28,PENSIONADO,NO_APLICA,11708,11708,1
2018-12-31,21,1119,5,1502,SOLTERO,M,1981-03-04,40,2009-08-19,2009-08-19,84023,ESTRATEGICO,3,17,ADMINISTRATIVO,310163,INTEGRAL,1,0,0,10271200,10271200,1,201400,0,2019-01-28,RENUNCIA,DESEADO,3449,3449,1
